Scorer_1,Scorer_2,Subject
4.4447765009167725e-05,7.500734108521321e-05,-3.074938248945885e-05
-8.501174472627231e-05,7.50073410852133e-05,-3.07493824894587e-05
1.2945950973546592e-06,7.500734108521368e-05,-3.074938248945867e-05
8.760093492098076e-05,7.500734108521293e-05,-3.074938248945924e-05
-4.185857481445946e-05,-3.113512271461701e-05,-3.620140066134887e-05
4.444776500916786e-05,-3.113512271461648e-05,-3.620140066134846e-05
-8.501174472627231e-05,-3.1135122714616523e-05,-3.620140066134842e-05
1.2945950973547405e-06,-3.1135122714616686e-05,-3.620140066134811e-05
8.76009349209809e-05,-3.1135122714616984e-05,-3.620140066134858e-05
-4.185857481445881e-05,3.96265198186036e-05,-3.620140066134849e-05
4.444776500916737e-05,3.962651981860304e-05,-3.620140066134914e-05
-8.501174472627253e-05,3.9626519818603245e-05,-3.62014006613488e-05
1.2945950973545237e-06,3.9626519818603055e-05,-3.6201400661348704e-05
8.760093492098166e-05,3.962651981860373e-05,-3.620140066134831e-05
-4.1858574814459247e-05,-6.651594398122726e-05,-3.620140066134868e-05
4.4447765009167643e-05,-6.651594398122717e-05,-3.6201400661348785e-05
-8.501174472627253e-05,-6.651594398122715e-05,-3.6201400661348745e-05
1.294595097354849e-06,-6.651594398122702e-05,-3.6201400661348135e-05
8.760093492098079e-05,-6.651594398122759e-05,-3.620140066134899e-05
-4.185857481445914e-05,4.245698551993483e-06,-3.620140066134838e-05
4.444776500916808e-05,4.245698551993794e-06,-3.620140066134838e-05
-8.501174472627231e-05,4.245698551993618e-06,-3.6201400661348474e-05
1.2945950973542526e-06,4.2456985519929405e-06,-3.620140066134865e-05
8.760093492098112e-05,4.245698551993293e-06,-3.620140066134842e-05
-4.185857481445957e-05,7.50073410852129e-05,-3.620140066134892e-05
4.44477650091677e-05,7.500734108521337e-05,-3.620140066134873e-05
-8.501174472627253e-05,7.50073410852132e-05,-3.620140066134885e-05
1.2945950973549574e-06,7.50073410852135e-05,-3.620140066134827e-05
8.760093492098187e-05,7.500734108521396e-05,-3.6201400661347986e-05
-4.185857481445906e-05,-3.113512271461696e-05,-4.165341883323855e-05
4.444776500916794e-05,-3.1135122714616916e-05,-4.165341883323848e-05
-8.501174472627226e-05,-3.1135122714616523e-05,-4.165341883323848e-05
1.2945950973546863e-06,-3.113512271461666e-05,-4.165341883323825e-05
8.760093492098093e-05,-3.113512271461723e-05,-4.1653418833238615e-05
-4.185857481445868e-05,3.962651981860373e-05,-4.1653418833238114e-05
4.4447765009168375e-05,3.96265198186038e-05,-4.165341883323788e-05
-8.50117447262728e-05,3.962651981860322e-05,-4.165341883323886e-05
1.2945950973542526e-06,3.9626519818603136e-05,-4.165341883323874e-05
8.760093492098136e-05,3.962651981860349e-05,-4.1653418833238344e-05
-4.1858574814458786e-05,-6.651594398122685e-05,-4.165341883323803e-05
4.444776500916751e-05,-6.651594398122755e-05,-4.1653418833238724e-05
-8.501174472627264e-05,-6.651594398122702e-05,-4.1653418833238696e-05
1.2945950973546321e-06,-6.651594398122688e-05,-4.1653418833238195e-05
8.760093492098158e-05,-6.65159439812268e-05,-4.165341883323802e-05
-4.185857481445911e-05,4.24569855199313e-06,-4.165341883323849e-05
4.444776500916843e-05,4.245698551993632e-06,-4.1653418833238154e-05
-8.501174472627226e-05,4.245698551993591e-06,-4.165341883323859e-05
1.2945950973542526e-06,4.245698551992968e-06,-4.165341883323882e-05
8.760093492098114e-05,4.245698551993049e-06,-4.165341883323851e-05
-4.185857481445868e-05,7.500734108521374e-05,-4.165341883323784e-05
4.444776500916767e-05,7.50073410852131e-05,-4.165341883323856e-05
-8.501174472627275e-05,7.500734108521333e-05,-4.165341883323883e-05
1.2945950973546321e-06,7.500734108521363e-05,-4.165341883323836e-05
8.760093492098147e-05,7.50073410852136e-05,-4.165341883323818e-05
-4.1858574814459274e-05,-3.113512271461704e-05,-4.710543700512862e-05
4.4447765009167616e-05,-3.113512271461716e-05,-4.710543700512862e-05
-8.501174472627237e-05,-3.1135122714617065e-05,-4.7105437005128445e-05
1.2945950973547947e-06,-3.113512271461658e-05,-4.7105437005128e-05
8.760093492098068e-05,-3.113512271461742e-05,-4.710543700512873e-05
-4.185857481445906e-05,3.9626519818603624e-05,-4.710543700512816e-05
4.444776500916805e-05,3.962651981860377e-05,-4.710543700512786e-05
-8.50117447262722e-05,3.96265198186036e-05,-4.71054370051279e-05
1.2945950973541442e-06,3.9626519818603245e-05,-4.7105437005128486e-05
8.760093492098112e-05,3.9626519818603516e-05,-4.710543700512824e-05
-4.1858574814458894e-05,-6.651594398122694e-05,-4.710543700512808e-05
4.444776500916778e-05,-6.65159439812273e-05,-4.7105437005128404e-05
-8.501174472627226e-05,-6.651594398122713e-05,-4.71054370051282e-05
1.2945950973545237e-06,-6.651594398122715e-05,-4.710543700512824e-05
8.760093492098147e-05,-6.651594398122694e-05,-4.710543700512805e-05
-4.1858574814459436e-05,4.24569855199313e-06,-4.710543700512846e-05
4.444776500916805e-05,4.24569855199355e-06,-4.710543700512816e-05
-8.501174472627215e-05,4.245698551993483e-06,-4.710543700512809e-05
1.2945950973547947e-06,4.245698551993672e-06,-4.7105437005127916e-05
8.760093492098071e-05,4.245698551992859e-06,-4.7105437005128594e-05
-4.1858574814458786e-05,7.500734108521358e-05,-4.7105437005127916e-05
4.4447765009167616e-05,7.500734108521297e-05,-4.710543700512857e-05
-8.501174472627247e-05,7.5007341085213e-05,-4.7105437005128526e-05
1.2945950973545237e-06,7.500734108521325e-05,-4.7105437005128486e-05
8.760093492098174e-05,7.500734108521379e-05,-4.710543700512789e-05
