Scorer_1,Scorer_2,Subject
2.3180565675088793e-05,4.5848536694829893e-05,-3.1590045011663465e-05
-1.1076427933416676e-05,-7.696004373774996e-05,-3.159004501166351e-05
1.1761567805586903e-05,-7.696004373775022e-05,-3.1590045011663546e-05
-2.249542580291869e-05,-7.696004373775012e-05,-3.159004501166358e-05
3.4256993608491686e-07,-7.696004373775002e-05,-3.159004501166361e-05
2.3180565675088576e-05,-7.696004373775025e-05,-3.15900450116636e-05
-1.1076427933416608e-05,4.912343217303499e-06,-3.1590045011663404e-05
1.1761567805587079e-05,4.912343217303383e-06,-3.159004501166329e-05
-2.2495425802918878e-05,4.912343217303119e-06,-3.1590045011663675e-05
3.425699360850253e-07,4.912343217303485e-06,-3.1590045011663444e-05
2.3180565675088793e-05,4.91234321730337e-06,-3.159004501166337e-05
-1.107642793341677e-05,8.678473017235646e-05,-3.1590045011663566e-05
1.1761567805587133e-05,8.678473017235654e-05,-3.159004501166337e-05
-2.2495425802918526e-05,8.678473017235657e-05,-3.159004501166343e-05
3.425699360849846e-07,8.678473017235654e-05,-3.159004501166361e-05
2.3180565675088902e-05,8.678473017235659e-05,-3.15900450116634e-05
-1.107642793341669e-05,-3.6023850260223554e-05,-3.8398244367625474e-05
1.176156780558678e-05,-3.602385026022367e-05,-3.8398244367625724e-05
-2.2495425802918594e-05,-3.602385026022332e-05,-3.8398244367625447e-05
3.425699360849846e-07,-3.6023850260223554e-05,-3.8398244367625555e-05
2.3180565675088658e-05,-3.602385026022359e-05,-3.839824436762556e-05
-1.1076427933416635e-05,4.584853669482997e-05,-3.8398244367625284e-05
1.1761567805587025e-05,4.584853669483007e-05,-3.839824436762528e-05
-2.249542580291885e-05,4.584853669482987e-05,-3.8398244367625555e-05
3.425699360850253e-07,4.5848536694829954e-05,-3.8398244367625325e-05
2.318056567508874e-05,4.584853669482995e-05,-3.839824436762533e-05
-1.1076427933416716e-05,-7.696004373775026e-05,-3.8398244367625636e-05
1.17615678055867e-05,-7.696004373775044e-05,-3.839824436762582e-05
-2.2495425802918702e-05,-7.696004373775012e-05,-3.839824436762566e-05
3.4256993608491686e-07,-7.696004373775029e-05,-3.839824436762568e-05
2.3180565675088983e-05,-7.696004373774995e-05,-3.839824436762525e-05
-1.1076427933416581e-05,4.912343217303431e-06,-3.8398244367625284e-05
1.1761567805586835e-05,4.912343217303302e-06,-3.839824436762544e-05
